topic_id,topic,url,subcategory,tags,user_id,username,user_role,user_title,post_id,post_order,post_content,links_in_post,num_likes,accepted_ans_post_id,replied_to_post_id,replied_to_post_id_direct,replied_to_post_id_soft,quoted_post_id
13222,Workplace bullying,https://letstalk.mindline.sg/t/workplace-bullying/13222,Seeking Help,"needadvice, mentalhealth",10791,user1164,User,,20343,3,"Ps, not a professional but i experienced mild workplace bullying before too…you’re not alone! It’s really tough but i think it helps by thinking that you’re learning from this experience, you learn that you don’t want to be this kind of manager in future and you become stronger too
In the past i felt like a greenhouse flower crumbling at every wind but if you’re outside growing among the weeds, you really become stronger than you realise
I like this quote a lot because it resonated with me - “people can take away everything but they can’t take away your mindset” (said by the founder of love bonito XD). It’s how you react to these setbacks and become even stronger in future. Be proud of how strong you are to get through these and come out even better. The future can only be better from here?",,1,,,,,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,4238,tryingtheirbest,User,The Source of Comfort,20114,1,"How does one move on from mistakes?
Here’s the thing, it’s known that we are supposed to learn from our mistakes so that we don’t repeat them. Isn’t this done by thinking about the mistake enough to know how I can do better from it? But how do I stop myself from then constantly worrying about making another mistake which could impact my work and my mind?",,0,20136.0,,,,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,7296,CoolBreeze,Professional,Professional,20136,2,"Dear @tryingtheirbest ,
Thank you for reaching out and asking such an insightful question. It shows a great level of self-awareness and a commitment to personal growth. Dealing with thoughts about mistakes can indeed be challenging, and it seems like you’re already taking a proactive step by seeking advice on how to move forward. Well done!
It’s natural to want to learn from our mistakes to avoid repeating them, and you’re right that reflection is key to this process. However, it’s also important to find a balance so that you don’t dwell on mistakes excessively. Here are some strategies for your consideration:
2. Acknowledge and Accept: Understand that making mistakes is a part of life and an opportunity for learning and improvement. Your willingness to reflect shows your dedication to doing better already!
3. Learn and Reflect: Take time to analyse what went wrong and what you can learn from it. This thoughtful approach allows you to grow without letting self-criticism overwhelm you.
4. Set Realistic Goals: Focus on progress rather than perfection. Setting achievable goals helps alleviate the pressure to avoid mistakes completely, fostering a healthier mindset.
5. Practice Self-Compassion: Treat yourself with kindness when mistakes occur. Remember, everyone makes them. Offering yourself empathy and understanding can help ease the anxiety of making future mistakes.
6. Manage Thoughts: When thoughts about past mistakes arise, gently redirect your focus to the present or future actions. Engaging in activities that bring you joy or fulfillment can also help shift your mindset away from rumination.
Rumination, or repeatedly thinking about past mistakes, can initially serve as a protective mechanism to prevent future errors. However, it often leads to heightened anxiety and self-doubt, which can hinder your growth and resilience. By practicing mindfulness and focusing on constructive actions, you can break free from the cycle of rumination and empower yourself to learn and grow from your experiences.
Embracing a growth mindset, where you see challenges and setbacks as opportunities for learning and development, can lead to greater resilience and success. Unlike a fixed mindset, which views abilities as static and avoids challenges to protect self-esteem, a growth mindset encourages perseverance and a belief in your ability to improve over time.
Most importantly, do make the time to thank yourself for trying your best. It’s normal to give our best shot and sometimes still miss the goal. Giving our best doesn’t mean we always need to get it right. Sometimes in getting things wrong, we may gain greater insights and possibilities then if we had gotten it right. For example, the world benefited from their mistakes:
Post-it Notes: In 1968, Spencer Silver, a scientist at 3M, accidentally developed a low-tack, reusable adhesive that would later become the basis for Post-it Notes. The invention occurred when Silver was attempting to create a strong adhesive but ended up with one that only had a weak grip.
Artificial Sweetener (Saccharin): In 1879, Constantin Fahlberg, a chemist, accidentally discovered saccharin when he forgot to wash his hands before eating dinner. He noticed a sweet taste on his fingers, which led to the discovery of the first artificial sweetener.
Pacemaker: The modern pacemaker, a device that helps regulate heart rhythms, was invented by Wilson Greatbatch in 1956. He accidentally installed the wrong resistor in an oscillator circuit he was building, causing the device to emit electrical pulses similar to those of the heart.
I hope the information above has been helpful in giving yourself permission to be kinder to yourself and allowing more space for your humanity. If there’s anything else you’d like to discuss or if you need additional resources, please feel free to share. We’re here to listen and support you, because you matter!
Take care,
Cool Breeze =)",,2,,20114,,20114.0,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,4238,tryingtheirbest,User,The Source of Comfort,20173,3,"hi, thanks for your reply. just also wondering, if I’m unable to break out of the habits that are resulting in me making mistakes, how do I move forward from this?",,0,,,,,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,7296,CoolBreeze,Professional,Professional,20191,4,"Heyee, you’re most welcome
Help me understand more about what you mean by ‘can’t break out of the habits’.
Are there any examples you can give me?",,1,,,,,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,4238,tryingtheirbest,Professional,The Source of Comfort,20195,5,"sure, to give some context, i think the main issue as to why i make mistakes is because i tend to rush through my work either to complete it faster, or because i feel overwhelmed by how much of it i have. i’ve been doing my best as a result to double check what i’m doing, but a lot of the time i end up falling back into the habit of doing the work quickly just so i can clear it, and it makes it a lot harder to double check because i don’t realise i’m rushing and not double checking until the work is already over and submitted.
i’m not sure how to break out of this habit.",,0,,,,,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,10791,user1164,User,,20210,6,"ps, I’m just a random person (not a professional) but I wanted to add that mistakes are completely normal, even the best people make mistakes too. Especially in the context when you have a lot of work, it makes sense.
seeing your username “tryingyourbest”, that’s already enough because sometimes, as long as we did our best, it’s okay that there are some mistakes",,1,,20195,20195.0,,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,7296,CoolBreeze,Professional,Professional,20225,7,"Hi @tryingtheirbest ,
Thank you for sharing more with me, it was helpful to get a better picture. First there is nothing wrong with you and you’re amazing just the way you are even when you make mistakes.
To understand why this habit is really hard to break, let’s learn a little bit about how our brain works. Our nervous system has two main parts: the thinking brain (the prefrontal cortex) and the feeling brain (the limbic system). When we see a task as hard or challenging—a threat—our body responds to stress. This makes our thinking brain shut down for a while, and our feeling brain takes over. This can cause a fight-or-flight response, making us rush through tasks to finish them quickly.
To handle this, the first step is to give yourself permission to make mistakes. Help your body and brain learn that you are safe. Laugh and smile at your mistakes so they don’t feel like a threat. This can help calm your nervous system.
Next, try to have a growth mindset. A growth mindset means believing that you can improve your abilities and intelligence through effort, learning, and perseverance. Instead of seeing mistakes as failures, view them as chances to learn and grow.
Here are some tips to help with your homework and studying:
2. Prioritise Your Tasks: Break your work into smaller, manageable chunks and prioritise them. This can make the workload feel less overwhelming and help you focus on one task at a time.
3. Set Time Limits: Allocate specific time slots for each task and stick to them. This can help you pace yourself and avoid rushing.
4. Take Breaks: Regular breaks can reduce feelings of overwhelm and help you maintain focus. Even short breaks can make a big difference.
5. Mindfulness: Stay aware of your tendency to rush. Set reminders or use techniques like deep breathing to stay grounded.
6. Review Process: Make it a habit to set aside a few minutes at the end of each task to review your work, no matter how much time you think you have.
7. Practice in a Non-Test Setting: Regularly practise your skills in a non-test setting or use mock tests. This can help you become more comfortable with the material and reduce stress when it comes to the real thing.
Also, think about whether any learning difficulties might be impacting your work. If you think there might be, getting support or an assessment could be helpful.
Remember, creating consistent habits can help you maintain a steady pace and reduce errors over time. Aim to improve just 1% a day and slowly build up.
I hope the above has been helpful, try it out and then let me know how it goes. =)",,1,,20195,20195.0,20195.0,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,4238,tryingtheirbest,User,The Source of Comfort,20230,8,"<QUOTE from 20210>
s e e i n g   y o u r   u s e r n a m e   “ t r y i n g y o u r b e s t ” ,   t h a t ’ s   a l r e a d y   e n o u g h   b e c a u s e   s o m e t i m e s ,   a s   l o n g   a s   w e   d i d   o u r   b e s t ,   i t ’ s   o k a y   t h a t   t h e r e   a r e   s o m e   m i s t a k e s
<ENDQUOTE>
thank you for your kind words, it means a lot", https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118/6,1,,20210,20210.0,,20210
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,4238,tryingtheirbest,User,The Source of Comfort,20231,9,"thank you as well for the additional tips, but the work i was referring to was in a job but i will also keep these in mind because i start university soon",,0,,20225,20225.0,,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,7296,CoolBreeze,Professional,Professional,20260,10,"Heyee, you’re very welcome.
I apologise for my assumption. Thank you for recognising that these suggestions can be used for university too. Remember, if challenges arise, reach out for support immediately; consider the university counselling support team.
Please don’t wait for the challenges to snowball. Give yourself a clean slate; you’re not the same person you were in school. Your starting point has shifted as you learn from past mistakes. As Nelson Mandela said, ‘I never lose. I either win or learn.’
All the best, we’re rooting for you!",,1,,,,,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,10830,ethel,User,,20298,11,"Hi
I have exact same mentality as you.
When i have a task, i will do it quickly. Like u said, will still do a check. However at times mistakes still pop up. Or i start to worry if there could be any mistakes…",,0,,20195,20195.0,,
13118,How Do I Stop Thinking About Mistakes All the Time?,https://letstalk.mindline.sg/t/how-do-i-stop-thinking-about-mistakes-all-the-time/13118,Seeking Help,---,10791,user1164,User,,20340,12,all the best!! you’ll do great!,,1,,20230,20230.0,,
13218,Just anxious or….?,https://letstalk.mindline.sg/t/just-anxious-or/13218,Seeking Help,---,10829,smelltheroses,User,,20301,1,"I’m not sure if I should be seeking professional help, so I hope this is the right platform to seek preliminary opinions.
Last year was A Levels year, and I flunked my exams… While studying, I felt suffocated… like wearing a turtle neck tee that is two sizes too small… I often found myself grabbing the tee shirt collar downwards just trying to study. While I could still breathe normally (ie not hyperventilating), each breath felt difficult.
Eventually, I lost my determination to study. I wasn’t the kind of student to go into an examination unprepared, but that was what I ended up doing for my prelims (and eventually A Levels).
After receiving my horrible prelims grades, I did try to get myself back up to study, but each time I felt suffocated, I took longer and longer to recover. Gradually, I stopped studying because I had lost all motivation/determination, etc. I would spend hours staring at my ceiling, so unmotivated to even get out of bed, much less raise my pen.
I’m not sure if what I described above would count as some form of anxiety, or am I just exaggerating my stress (as my friends and family would tell me)?
Catching up to today, I dont have such suffocating episodes anymore now that I am not studying. I have started working but I spend so much of my time after hours, overthinking my mistakes at work that I find it hard to feel rested. I tend to replay scenes of my mistakes in my head repeatedly, and chiding myself for being embarrassing/stupid. Do tell me if feeling such anxiousness is normal or if I should be seeking professional help? Appreciate everyone who read till the end! Have a great day!",,1,,,,,
13218,Just anxious or….?,https://letstalk.mindline.sg/t/just-anxious-or/13218,Seeking Help,---,10586,northernlights,Professional,Professional,20320,2,"Dear Smelltheroses,
Thank you for sharing so openly about your painful past experiences and describing in detail what you went through. It is clear you have given it a lot of thought and have made some links between the anxiety you feel now and what happened in junior college. It seems, however, that some of your friends and family whom you might have confided in, have largely discounted how you feel and this might have led you to be unsure as to what you may be struggling with.
While stress and anxiety is a part of life, when it reaches a point where it interferes with our daily life and functioning, it might be best to seek professional help just as we would see a doctor if we were feeling physically unwell and unsure what might be the matter. For you, it did get to that point while you were doing your ‘A’ levels and although the anxiety and panic attacks are not as intense now, you have noted the presence of a harsh inner critic, ruminations and overthinking. As such, I don’t see the harm in checking in with a professional for some help and perhaps also to process what happened in your earlier years.
Hope this helps! Please take care and do reach out if you have more questions. You are very brave to be seeking help by the way!",,0,,,,,
13114,I hope to feel happier and better,https://letstalk.mindline.sg/t/i-hope-to-feel-happier-and-better/13114,Coping,---,10767,hopingforpeace,User,,20110,1,"Eversince my past relationship & losing 10k on investments,
I feel so worthless useless and feel like just giving up on life.
I have a boyfriend that I can confide to but I don’t have the guts to do so.
Because I’ve been lying all these while.
I lied that I have been saving money but instead I’m still in negative due to my debt.
I lied that I’m happy because I can’t get over my past",,0,,,,,
13114,I hope to feel happier and better,https://letstalk.mindline.sg/t/i-hope-to-feel-happier-and-better/13114,Coping,---,7296,CoolBreeze,Professional,Professional,20169,2,"Dear @hopingforpeace ,
Thank you for coming to share your heavy load with us.
I’m truly sorry to hear about what you’re going through and want you to know that you’re not alone.
Losing $10,000 and being in $5,000 debt is a heavy burden to carry. It’s understandable to grieve the decisions you’ve made and feel regret over your financial situation. On top of that, dealing with the pain of neglecting yourself in a toxic relationship can be incredibly challenging. These experiences can make you feel overwhelmed and hopeless, but there are ways to navigate through this.
First, let’s normalise mistakes and recognise that you did the best you could with the resources and information you had at the time. It’s okay to make mistakes. You’re not alone in making poor financial decisions. Many people have lost money in investments, and this has been a common occurrence since the early days of financial markets, dating back to the 17th century and beyond. Adopting a growth mindset can help you learn from these mistakes and improve. Here are a few journal prompts to help you reflect on what you could have done better now, looking back with hindsight:
- What information or resources could have helped me make better investment decisions?
- How could I have better assessed the risks involved in my investments?
- What financial habits or practices can I change to avoid similar mistakes in the future?
- What steps can I take to make better investment decisions in the future?
- How can I ensure that I only use spare money for investments?
Remember, money can be earned back. It may take a little longer, but it’s possible to not only recover but also grow even stronger. For instance, successful individuals like Warren Buffett and Elon Musk have faced setbacks in their careers but bounced back stronger than before. They demonstrate the resilience needed to overcome financial challenges and achieve success. It’s essential to be resilient, learn from your experiences, and continually strive to improve.
Consider speaking to a financial advisor or counsellor who can help you create a plan to manage your debt and finances. Start by making a detailed budget to track your expenses and find areas where you can cut back. Additionally, look for ways to increase your income, such as part-time jobs or freelance work.
When facing feelings of worthlessness and shame, it’s helpful to consult a mental health professional who can offer strategies to manage these emotions and boost your self-esteem. Engaging in activities that bring you joy, such as hobbies, exercise, or spending time with loved ones, can also help uplift your spirits. If you’re experiencing suicidal thoughts, please reach out immediately to a crisis helpline like SOS - 1767 or a trusted person for support.
Remember, our inner voice plays a crucial role in how we perceive ourselves. Being self-critical can hinder our ability to find solutions and improve, similar to having a critical boss rather than a supportive one. Consider yourself the leader of the millions of cells in your body. Treat yourself with kindness and compassion, just as you would guide and nurture a dedicated team. I hope you will choose to be a good boss, because all the cells in your body are working very hard to help you survive and thrive. Help them by practising kindness and love. Practise positive self-affirmations such as:
- “I am capable of overcoming challenges.”
- “I deserve love and respect.”
- “I learn from my mistakes and grow stronger every day.”
Coping with past relationship trauma is challenging and therapy can help you process your feelings about your past relationship and the betrayal you experienced. Journalling about your experiences and emotions can be a therapeutic way to understand and deal with your feelings. Here are a few more journal prompts that might help you reflect on the learning points from these experiences:
- What have I learned about myself through my financial struggles and past relationship?
- How can I use these experiences to make better decisions in the future?
- What are some positive qualities or strengths that I have discovered about myself during these difficult times?
- How can I practice self-compassion and forgiveness towards myself?
For your current relationship, lying can feel like an easier route as a way of protecting yourself. It helps to avoid uncomfortable discussions. However, it’s important to consider the lasting impact on the relationship. If you’re willing, make time to reflect on your ideal relationship and the values you want to be known for. Honesty and trust are foundational to healthy relationships. Here are a few journal prompts to help you explore this further:
- How does honesty contribute to building trust in my relationships?
- What are my values around honesty and integrity in relationships?
- How can I communicate openly and honestly with my partner about my financial situation and emotional struggles?
Feeling disgusted and shameful is tough, but practising self-compassion by being kind to yourself and recognising that everyone makes mistakes and has regrets can help. If you feel comfortable, seek guidance from a religious leader or community who can offer you spiritual support and reassurance. Many religious teachings emphasise the importance of forgiveness and the possibility of redemption, so speak to a spiritual advisor to explore these teachings and find comfort.
Moving forward, set small, achievable goals for yourself to work towards a more positive future. Surround yourself with supportive friends and family who can offer encouragement and help you stay motivated. Remember, you are not alone, and there are many resources and people who can support you through this difficult time.
Hoping for peace is a beautiful desire, but desire alone isn’t enough. Being true to yourself and truly accepting yourself for all your strengths and weaknesses is what will help you gain lasting peace. Loving yourself first and being kind to yourself is the first step. As the saying goes, “Peace comes from within. Do not seek it without.” Taking the first step to seek help is already a significant move towards recovery and a better future - Well done!
From all your sharing in your 3 post, it’s evident that you’ve shown resilience by seeking guidance and reflecting on your experiences. Your willingness to learn and improve demonstrates courage and determination. I trust in your ability to overcome obstacles and create a brighter future for yourself.
Please take care and reach out if you need further assistance.
Warm regards,
Cool Breeze =)","Losing $10,000 and being in $5,000 deb https://letstalk.mindline.sg/t/financial-loss/13116; pain of neglecting yourself in a toxic relationship https://letstalk.mindline.sg/t/i-cant-get-over-my-ex/13115; a mental health professional https://mindline.sg/youth/mental-health-service-providers/start; SOS - 1767 https://www.sos.org.sg/",0,,20110,,20110.0,
13114,I hope to feel happier and better,https://letstalk.mindline.sg/t/i-hope-to-feel-happier-and-better/13114,Coping,---,7345,Chxristhepxnda,User,,20278,3,"Hello! It must have been a tough situation for you but thank you for sharing! I am not a professional but I just want to affirm how brave you are in the situation. You have been really strong so I hope you can give yourself some credit for that ! Losing so much money and feeling shameful about it is normal and your emotions are totally valid!
Although things are really tough right now, know that somehow it will work out in the end, although it may not seem like it at the moment . Slowly but surely, things will change for the better. Know that you have the support from those around you !",,0,,,,,
13186,Im not sure if i have eating disorder..,https://letstalk.mindline.sg/t/im-not-sure-if-i-have-eating-disorder/13186,Signs and Symptoms,"needadvice, gethelp, lowmood",10796,Ktokt,User,,20246,1,"Helloo about a year ago i started to feel guilty whenever i eat…Sometimes i would stare at the food in front of me for long periods of time contemplating whether i should eat it or not… However, i also have bingeing periods at night where i would eat a lot and regretting it after. I feel so helpless because i dont dare to tell anyone about this issue that im facing but i really feel that i should seek professional help…can anyone tell me any hotlines i can call to get it checked asap…i really dread the feeling of struggling to eat",,0,,,,,
13186,Im not sure if i have eating disorder..,https://letstalk.mindline.sg/t/im-not-sure-if-i-have-eating-disorder/13186,Signs and Symptoms,"needadvice, gethelp, lowmood",54,yoshi,User,Peer Supporter (Moderator),20255,2,"Dear @Ktokt, I found some resources online which may be helpful.
To learn more about eating disorders:
- https://www.healthxchange.sg/food-nutrition/eating-disorders/bulimia-nervosa-singapore-diagnosis-types-treatments
- Eating Disorders - CHAT
Singapore General Hospital has an Eating Disorders Programme. I encourage you to give them a call to have a chat with them about your issues and whether you need to seek help.
Take care and update us on your progress.",https://www.healthxchange.sg/food-nutrition/eating-disorders/bulimia-nervosa-singapore-diagnosis-types-treatments 3 https://www.healthxchange.sg/food-nutrition/eating-disorders/bulimia-nervosa-singapore-diagnosis-types-treatments; Eating Disorders - CHAT https://www.imh.com.sg/CHAT/Mental-Health-Conditions/Pages/Eating-Disorders.aspx,1,,,,,
13186,Im not sure if i have eating disorder..,https://letstalk.mindline.sg/t/im-not-sure-if-i-have-eating-disorder/13186,Signs and Symptoms,"needadvice, gethelp, lowmood",7296,CoolBreeze,Professional,Professional,20259,3,"Dear @Ktokt,
I’m sorry to hear that you’ve been experiencing these difficulties with food. It sounds like you’re going through a challenging time. Well done on reaching out for help, it is a courageous step forward.
Here is a list of resources for your consideration:
- CHAT for a mental health check ,
- Service wayfinding
- SGH Eating Disorders Programme - you may want to walk into a polyclinic to see a doctor to get a referral for the subsidised route.
- KK Women’s and Children’s Hospital Nutrition & Dietetics
Location: Level 1, Women’s Tower (inside Patient Education Centre)
Phone: 6394 1640/1641
- TOUCHLINE: 1800-377-2252
- Care Corner Counselling Centre: 1800-353 5800
- Brahm Centre Youth Care - Contact us for a free and confidential well-being assessment conducted by our trained Youth Care staff. Call/WhatsApp: 88664811 Operating hours: 1 pm – 6 pm (Monday – Friday)
- eC2 by Fei Yue Community Services: Provides Quick Chat, a one-to-one mental health screening via online chat for youths aged 12 - 25yo to talk about their mental health or emotional concerns. Operating hours: Mon, Thurs, Fri, 10am - 12pm, 2pm - 5pm (excluding PH).
I hope the above has been helpful and if you’d like more resources or if there is anything else you’d like to share with us, please do. We’re here to listen to you, your feelings are valid and you matter!
Take care,
Cool Breeze =)",mental health check 5 https://www.imh.com.sg/CHAT/Get-Help/Mental-Health-Check-FAQ/Pages/Book-an-appointment.aspx; Service wayfinding 1 https://mindline.sg/youth/mental-health-service-providers/start?utm_source=google&utm_medium=cpc&utm_campaign=service-wayfinding&utm_content=mental-health-services&utm_term=none&gad_source=1&gclid=Cj0KCQjwj9-zBhDyARIsAERjds2c0BBlCgFO1FTOYouz54pSt6gAKZWgSEvyorde834klHlxRsWm7IIaAnHVEALw_wcB; SGH Eating Disorders Programme 1 https://www.sgh.com.sg/patient-care/specialties-services/Eating-Disorders-Programme; TOUCHLINE https://www.touch.org.sg/about-touch/our-services/counselling-services; Care Corner Counselling Centre https://www.carecorner.org.sg/; Brahm Centre Youth Care 1 https://brahmcentre.com/; Call/WhatsApp: 88664811 https://wa.me/88664811; eC2 1 https://fycs.org/ec2-sg/,0,,,,,
13184,I dont even know how to explain,https://letstalk.mindline.sg/t/i-dont-even-know-how-to-explain/13184,Seeking Help,---,10805,Some0ne,User,,20244,1,"Basically, im lost, i hate myself, i dont want to continue, yet i want to live on. I dont see any light for the future. And i dont know what to do, or how I should do it, or should i even do anything at all. i’ve tried for the past few years. Taking advice from some others as well as professionals. Yet its just a repetition and it ends up turning even worse. I want someone to kinda advice me as to me what i can do to get my ■■■■ together. Also , for more backstory ive posted on the Hangouts as a rant as well .for explanation",,0,,,,,
13184,I dont even know how to explain,https://letstalk.mindline.sg/t/i-dont-even-know-how-to-explain/13184,Seeking Help,---,7296,CoolBreeze,Professional,Professional,20258,2,"Hi @Some0ne,
I’m so sorry to hear that things feel overwhelming right now.
I’ve responded to your post Hellhole fr and shared a few strategies for you to consider.
Can I invite you to try Feel More Control",Hellhole fr 10 https://letstalk.mindline.sg/t/hellhole-fr/13180; Feel More Control 10 https://mindline.sg/youth/?wysa_tool_id=feel_more_control,1,,,,,
13158,Marriage Advice,https://letstalk.mindline.sg/t/marriage-advice/13158,Seeking Help,"needadvice, mentalhealth, emotions",10594,anonymous307,User,The Source of Comfort,20198,1,"Context: Married with kids. Partner cheated. Partner regretted cheating, both agree to try save/continue the marriage.
(The one that got cheated on)
Question 1: Is this depression?
• Constantly thinking a lot.
• Feeling tired/restless.
• Emotional (little things makes me angry
/sad) and cry easily.
• Feeling stress and can’t find a way to destress (working out used to be a way to destress but now can’t as just had surgery).
• Always doubting partner.
• Sometimes feels that partner is sincere to save this marriage, sometimes feels otherwise.
Question 2: If it’s you, what would you do? Divorce or try to work things out? Or?
Question 3: If there’s no kid involved in this marriage, would your answer be different?
(The one that cheated)
Question 1: Are you only sorry because you got caught?
Question 2: Do you really love your partner? If yes, why cheat? If not, why keep telling your partner you love him/her?
Question 3: Your partner constantly doubting you, or gets angry/sad for little things that you do. Would you rather divorce and be in the new relationship?
(The innocent kids)
Question 1: If you’re the kid, would you be ok that your parents have to divorce?",,0,,,,,
13158,Marriage Advice,https://letstalk.mindline.sg/t/marriage-advice/13158,Seeking Help,"needadvice, mentalhealth, emotions",5796,mswonderland,User,,20202,2,"@anonymous307 It sounds like an incredibly difficult and emotionally draining situation, and I genuinely hope you find peace soon. I can only offer my perspective as a kid.
While kids are important, it’s crucial to prioritise what truly matters to you. Kids are not emotionally numb and can often sense tension at home. I’ve had friends whose parents stayed together just for the kids, and they often felt the unhappiness in the household. The age of the children also plays a significant role. If I were younger, I might not fully understand the situation. As a teenager, I would appreciate my parents explaining the situation to me and treating me like a valued individual. Now, as a uni student, I understand that I’m my own person and will respect whatever decision my parents make.
If staying together with your partner feels like the right decision, that’s completely valid. But often, it’s easy to unintentionally shift the blame onto the kids for staying together, which could lead to resentment.
I hope I’m not overstepping my place. Please take care and know that it’s okay to seek support.",,0,,20198,,20198.0,
